time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,breakdown_topic,breakdown,child_count,child_percent,rate_per_100
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Year group,Year 4,10,18,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Year group,Year 5,low,low,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Year group,Year 6,low,7,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Year group,Year 7,low,7,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Year group,Year 8,low,7,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Year group,Year 9,low,9,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Year group,Year 10,low,low,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Year group,Year 11,10,14,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Year group,Unknown,10,14,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Duration,Less than 2 weeks,low,low,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Duration,2 to 4 weeks,10,23,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Duration,4 to 8 weeks,10,18,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Duration,8 to 12 weeks,low,9,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Duration,12 to 26 weeks,low,low,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Duration,26 to 52 weeks,10,20,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Duration,Over 52 weeks,10,23,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Duration,Unknown,0,0,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason,Moved in from another local authority,0,0,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason,Moved in from another country,0,0,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason,School application awaiting outcome,0,0,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason,Offered school place but not yet accepted,0,0,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason,Waiting school start,0,0,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason,Did not get school preference,0,0,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason,Unsuitable elective home education,0,0,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason,Difficulty accessing suitable school place,0,0,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason,School dissatisfaction general,0,0,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason,School dissatisfaction SEND,0,0,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason,Mental health,0,0,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason,Physical health,0,0,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason,Parental decision not to register at school,0,0,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason,Did not apply for school place at compulsory school age,0,0,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason,Challenging school attendance order,0,0,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason,Believed to have moved to another local authority,0,0,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason,Believed to have moved to another country,0,0,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason,Unknown,0,0,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason,Not recorded,40,100,x
202526,Autumn term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason,Other,0,0,x
202425,Autumn term,National,E92000001,England,,,,,,Total,Total,39200,100,0.5000000
202425,Autumn term,National,E92000001,England,,,,,,Sex,Female,17600,45,x
202425,Autumn term,National,E92000001,England,,,,,,Sex,Male,21300,54,x
202425,Autumn term,National,E92000001,England,,,,,,Sex,Unknown,300,1,x
202425,Autumn term,National,E92000001,England,,,,,,Year group,Reception,600,2,x
202425,Autumn term,National,E92000001,England,,,,,,Year group,Year 1,2500,6,x
202425,Autumn term,National,E92000001,England,,,,,,Year group,Year 2,2500,6,x
202425,Autumn term,National,E92000001,England,,,,,,Year group,Year 3,2700,7,x
202425,Autumn term,National,E92000001,England,,,,,,Year group,Year 4,2700,7,x
202425,Autumn term,National,E92000001,England,,,,,,Year group,Year 5,2600,7,x
202425,Autumn term,National,E92000001,England,,,,,,Year group,Year 6,2500,6,x
202425,Autumn term,National,E92000001,England,,,,,,Year group,Year 7,4000,10,x
202425,Autumn term,National,E92000001,England,,,,,,Year group,Year 8,4200,11,x
202425,Autumn term,National,E92000001,England,,,,,,Year group,Year 9,4800,12,x
202425,Autumn term,National,E92000001,England,,,,,,Year group,Year 10,4900,13,x
202425,Autumn term,National,E92000001,England,,,,,,Year group,Year 11,5000,13,x
202425,Autumn term,National,E92000001,England,,,,,,Year group,Unknown,200,1,x
202425,Autumn term,National,E92000001,England,,,,,,Duration,Less than 2 weeks,5600,14,x
202425,Autumn term,National,E92000001,England,,,,,,Duration,2 to 4 weeks,5900,15,x
202425,Autumn term,National,E92000001,England,,,,,,Duration,4 to 8 weeks,4400,11,x
202425,Autumn term,National,E92000001,England,,,,,,Duration,8 to 12 weeks,3600,9,x
202425,Autumn term,National,E92000001,England,,,,,,Duration,12 to 26 weeks,6100,16,x
202425,Autumn term,National,E92000001,England,,,,,,Duration,26 to 52 weeks,4400,11,x
202425,Autumn term,National,E92000001,England,,,,,,Duration,Over 52 weeks,6600,17,x
202425,Autumn term,National,E92000001,England,,,,,,Duration,Unknown,2700,7,x
202425,Autumn term,National,E92000001,England,,,,,,Reason,Moved in from another local authority,x,x,x
202425,Autumn term,National,E92000001,England,,,,,,Reason,Moved in from another country,x,x,x
202425,Autumn term,National,E92000001,England,,,,,,Reason,School application awaiting outcome,x,x,x
202425,Autumn term,National,E92000001,England,,,,,,Reason,Offered school place but not yet accepted,x,x,x
202425,Autumn term,National,E92000001,England,,,,,,Reason,Waiting school start,x,x,x
202425,Autumn term,National,E92000001,England,,,,,,Reason,Did not get school preference,x,x,x
202425,Autumn term,National,E92000001,England,,,,,,Reason,Unsuitable elective home education,x,x,x
202425,Autumn term,National,E92000001,England,,,,,,Reason,Difficulty accessing suitable school place,x,x,x
202425,Autumn term,National,E92000001,England,,,,,,Reason,School dissatisfaction general,x,x,x
202425,Autumn term,National,E92000001,England,,,,,,Reason,School dissatisfaction SEND,x,x,x
202425,Autumn term,National,E92000001,England,,,,,,Reason,Mental health,x,x,x
202425,Autumn term,National,E92000001,England,,,,,,Reason,Physical health,x,x,x
202425,Autumn term,National,E92000001,England,,,,,,Reason,Parental decision not to register at school,x,x,x
202425,Autumn term,National,E92000001,England,,,,,,Reason,Did not apply for school place at compulsory school age,x,x,x
202425,Autumn term,National,E92000001,England,,,,,,Reason,Challenging school attendance order,x,x,x
202425,Autumn term,National,E92000001,England,,,,,,Reason,Believed to have moved to another local authority,x,x,x
202425,Autumn term,National,E92000001,England,,,,,,Reason,Believed to have moved to another country,x,x,x
202425,Autumn term,National,E92000001,England,,,,,,Reason,Unknown,x,x,x
202425,Autumn term,National,E92000001,England,,,,,,Reason,Not recorded,x,x,x
202425,Autumn term,National,E92000001,England,,,,,,Reason,Other,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Total,Total,1070,100,0.3000000
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Sex,Female,500,47,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Sex,Male,550,52,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Sex,Unknown,20,1,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Year group,Reception,20,1,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Year group,Year 1,60,5,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Year group,Year 2,60,6,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Year group,Year 3,70,6,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Year group,Year 4,70,6,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Year group,Year 5,60,6,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Year group,Year 6,50,5,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Year group,Year 7,110,10,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Year group,Year 8,150,14,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Year group,Year 9,140,13,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Year group,Year 10,130,13,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Year group,Year 11,150,14,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Year group,Unknown,10,1,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Duration,Less than 2 weeks,180,17,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Duration,2 to 4 weeks,210,20,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Duration,4 to 8 weeks,180,16,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Duration,8 to 12 weeks,70,7,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Duration,12 to 26 weeks,200,19,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Duration,26 to 52 weeks,100,9,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Duration,Over 52 weeks,130,13,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Duration,Unknown,low,low,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Reason,Moved in from another local authority,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Reason,Moved in from another country,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Reason,School application awaiting outcome,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Reason,Offered school place but not yet accepted,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Reason,Waiting school start,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Reason,Did not get school preference,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Reason,Unsuitable elective home education,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Reason,Difficulty accessing suitable school place,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Reason,School dissatisfaction general,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Reason,School dissatisfaction SEND,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Reason,Mental health,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Reason,Physical health,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Reason,Parental decision not to register at school,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Reason,Did not apply for school place at compulsory school age,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Reason,Challenging school attendance order,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Reason,Believed to have moved to another local authority,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Reason,Believed to have moved to another country,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Reason,Unknown,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Reason,Not recorded,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000001,North East,,,,Reason,Other,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Total,Total,4520,100,0.4000000
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Sex,Female,2060,46,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Sex,Male,2400,53,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Sex,Unknown,60,1,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Year group,Reception,100,2,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Year group,Year 1,340,8,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Year group,Year 2,320,7,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Year group,Year 3,320,7,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Year group,Year 4,330,7,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Year group,Year 5,340,7,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Year group,Year 6,320,7,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Year group,Year 7,460,10,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Year group,Year 8,430,10,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Year group,Year 9,490,11,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Year group,Year 10,550,12,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Year group,Year 11,520,11,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Year group,Unknown,low,low,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Duration,Less than 2 weeks,680,15,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Duration,2 to 4 weeks,720,16,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Duration,4 to 8 weeks,670,15,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Duration,8 to 12 weeks,420,9,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Duration,12 to 26 weeks,900,20,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Duration,26 to 52 weeks,650,14,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Duration,Over 52 weeks,470,10,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Duration,Unknown,20,low,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Reason,Moved in from another local authority,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Reason,Moved in from another country,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Reason,School application awaiting outcome,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Reason,Offered school place but not yet accepted,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Reason,Waiting school start,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Reason,Did not get school preference,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Reason,Unsuitable elective home education,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Reason,Difficulty accessing suitable school place,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Reason,School dissatisfaction general,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Reason,School dissatisfaction SEND,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Reason,Mental health,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Reason,Physical health,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Reason,Parental decision not to register at school,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Reason,Did not apply for school place at compulsory school age,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Reason,Challenging school attendance order,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Reason,Believed to have moved to another local authority,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Reason,Believed to have moved to another country,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Reason,Unknown,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Reason,Not recorded,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000002,North West,,,,Reason,Other,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Total,Total,4830,100,0.6000000
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Sex,Female,2220,46,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Sex,Male,2480,51,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Sex,Unknown,130,3,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Year group,Reception,90,2,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Year group,Year 1,390,8,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Year group,Year 2,330,7,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Year group,Year 3,390,8,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Year group,Year 4,360,7,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Year group,Year 5,310,7,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Year group,Year 6,290,6,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Year group,Year 7,500,10,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Year group,Year 8,470,10,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Year group,Year 9,520,11,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Year group,Year 10,560,12,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Year group,Year 11,590,12,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Year group,Unknown,40,1,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Duration,Less than 2 weeks,870,18,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Duration,2 to 4 weeks,1090,23,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Duration,4 to 8 weeks,770,16,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Duration,8 to 12 weeks,440,9,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Duration,12 to 26 weeks,750,16,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Duration,26 to 52 weeks,370,8,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Duration,Over 52 weeks,350,7,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Duration,Unknown,180,4,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason,Moved in from another local authority,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason,Moved in from another country,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason,School application awaiting outcome,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason,Offered school place but not yet accepted,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason,Waiting school start,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason,Did not get school preference,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason,Unsuitable elective home education,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason,Difficulty accessing suitable school place,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason,School dissatisfaction general,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason,School dissatisfaction SEND,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason,Mental health,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason,Physical health,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason,Parental decision not to register at school,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason,Did not apply for school place at compulsory school age,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason,Challenging school attendance order,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason,Believed to have moved to another local authority,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason,Believed to have moved to another country,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason,Unknown,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason,Not recorded,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason,Other,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Total,Total,7050,100,1.0000000
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Sex,Female,3300,47,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Sex,Male,3680,52,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Sex,Unknown,70,1,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Year group,Reception,110,2,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Year group,Year 1,300,4,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Year group,Year 2,370,5,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Year group,Year 3,520,7,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Year group,Year 4,570,8,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Year group,Year 5,580,8,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Year group,Year 6,600,9,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Year group,Year 7,700,10,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Year group,Year 8,840,12,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Year group,Year 9,810,11,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Year group,Year 10,820,12,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Year group,Year 11,810,12,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Year group,Unknown,10,low,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Duration,Less than 2 weeks,750,11,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Duration,2 to 4 weeks,790,11,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Duration,4 to 8 weeks,390,6,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Duration,8 to 12 weeks,390,5,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Duration,12 to 26 weeks,860,12,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Duration,26 to 52 weeks,580,8,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Duration,Over 52 weeks,3070,44,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Duration,Unknown,240,3,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Reason,Moved in from another local authority,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Reason,Moved in from another country,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Reason,School application awaiting outcome,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Reason,Offered school place but not yet accepted,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Reason,Waiting school start,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Reason,Did not get school preference,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Reason,Unsuitable elective home education,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Reason,Difficulty accessing suitable school place,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Reason,School dissatisfaction general,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Reason,School dissatisfaction SEND,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Reason,Mental health,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Reason,Physical health,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Reason,Parental decision not to register at school,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Reason,Did not apply for school place at compulsory school age,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Reason,Challenging school attendance order,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Reason,Believed to have moved to another local authority,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Reason,Believed to have moved to another country,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Reason,Unknown,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Reason,Not recorded,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000004,East Midlands,,,,Reason,Other,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Total,Total,3330,100,0.4000000
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Sex,Female,1570,47,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Sex,Male,1750,53,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Sex,Unknown,0,0,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Year group,Reception,50,2,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Year group,Year 1,250,7,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Year group,Year 2,260,8,x
